macd krot3 21,55

2017-06-06, 14.66, 14.41, 0.25, 
2017-06-07, 14.65, 14.41, 0.24, 
2017-06-08, 14.62, 14.41, 0.21, 
2017-06-09, 14.61, 14.41, 0.20, 
2017-06-12, 14.59, 14.41, 0.18, 
2017-06-13, 14.56, 14.41, 0.15, 
2017-06-14, 14.54, 14.41, 0.13, 
2017-06-16, 14.52, 14.41, 0.11, 
2017-06-19, 14.51, 14.41, 0.10, 
2017-06-20, 14.45, 14.40, 0.05, 
2017-06-21, 14.36, 14.37, -0.01, 
2017-06-22, 14.30, 14.35, -0.05, 
2017-06-23, 14.28, 14.34, -0.06, 
2017-06-26, 14.24, 14.33, -0.09, 
2017-06-27, 14.17, 14.30, -0.13, 
2017-06-28, 14.17, 14.30, -0.13, 
2017-06-29, 14.20, 14.30, -0.10, 
2017-06-30, 14.26, 14.32, -0.06, 
2017-07-03, 14.32, 14.34, -0.02, 
2017-07-04, 14.38, 14.36, 0.02, 
2017-07-05, 14.43, 14.38, 0.05, 
2017-07-06, 14.45, 14.39, 0.06, 
2017-07-07, 14.47, 14.40, 0.07, 
2017-07-10, 14.51, 14.41, 0.10, 
2017-07-11, 14.54, 14.42, 0.12, 
2017-07-12, 14.58, 14.44, 0.14, 
2017-07-13, 14.64, 14.46, 0.18, 
2017-07-14, 14.71, 14.49, 0.22, 
2017-07-17, 14.76, 14.52, 0.24, 
2017-07-18, 14.81, 14.55, 0.26, 
2017-07-19, 14.86, 14.58, 0.28, 
2017-07-20, 14.91, 14.61, 0.30, 
2017-07-21, 14.95, 14.63, 0.32, 
2017-07-24, 14.98, 14.65, 0.33, 
2017-07-25, 15.00, 14.67, 0.33, 
2017-07-26, 15.01, 14.68, 0.33, 
2017-07-27, 15.02, 14.69, 0.33, 
2017-07-28, 15.02, 14.70, 0.32, 
2017-07-31, 15.02, 14.71, 0.31, 
2017-08-01, 15.03, 14.72, 0.31, 
2017-08-02, 15.03, 14.73, 0.30, 
2017-08-03, 15.01, 14.73, 0.28, 
2017-08-04, 14.99, 14.73, 0.26, 
2017-08-07, 14.99, 14.73, 0.26, 
2017-08-08, 14.99, 14.73, 0.26, 
2017-08-09, 14.99, 14.73, 0.26, 
2017-08-10, 15.00, 14.74, 0.26, 
2017-08-11, 15.09, 14.78, 0.31, 
2017-08-14, 15.23, 14.84, 0.39, 
2017-08-15, 15.40, 14.92, 0.48, 
2017-08-16, 15.61, 15.01, 0.60, 
2017-08-17, 15.82, 15.11, 0.71, 
2017-08-18, 15.97, 15.19, 0.78, 
2017-08-21, 16.11, 15.27, 0.84, 
2017-08-22, 16.27, 15.36, 0.91, 
2017-08-23, 16.41, 15.45, 0.96, 
2017-08-24, 16.57, 15.54, 1.03, 
2017-08-25, 16.69, 15.62, 1.07, 
2017-08-28, 16.76, 15.68, 1.08, 
2017-08-29, 16.81, 15.74, 1.07, 
2017-08-30, 16.89, 15.81, 1.08, 
2017-08-31, 16.98, 15.88, 1.10, 
2017-09-01, 17.07, 15.95, 1.12, 
2017-09-04, 17.14, 16.01, 1.13, 
2017-09-05, 17.20, 16.07, 1.13, 
2017-09-06, 17.28, 16.14, 1.14, 
2017-09-08, 17.36, 16.21, 1.15, 
2017-09-11, 17.43, 16.27, 1.16, 
2017-09-12, 17.51, 16.34, 1.17, 
2017-09-13, 17.64, 16.43, 1.21, 
2017-09-14, 17.80, 16.53, 1.27, 
2017-09-15, 17.97, 16.64, 1.33, 
2017-09-18, 18.10, 16.74, 1.36, 
2017-09-19, 18.20, 16.82, 1.38, 
2017-09-20, 18.33, 16.92, 1.41, 
2017-09-21, 18.43, 17.01, 1.42, 
2017-09-22, 18.50, 17.09, 1.41, 
2017-09-25, 18.54, 17.15, 1.39, 
2017-09-26, 18.57, 17.21, 1.36, 
2017-09-27, 18.57, 17.26, 1.31, 
2017-09-28, 18.61, 17.32, 1.29, 
2017-09-29, 18.74, 17.41, 1.33, 
2017-10-02, 18.83, 17.49, 1.34, 
2017-10-03, 19.03, 17.61, 1.42, 
2017-10-04, 19.23, 17.73, 1.50, 
2017-10-05, 19.33, 17.82, 1.51, 
2017-10-06, 19.42, 17.90, 1.52, 
2017-10-09, 19.49, 17.98, 1.51, 
2017-10-10, 19.62, 18.08, 1.54, 
2017-10-11, 19.63, 18.14, 1.49, 
2017-10-13, 19.62, 18.18, 1.44, 
2017-10-16, 19.62, 18.22, 1.40, 
2017-10-17, 19.58, 18.25, 1.33, 
2017-10-18, 19.58, 18.29, 1.29, 
2017-10-19, 19.53, 18.31, 1.22, 
2017-10-20, 19.48, 18.33, 1.15, 
2017-10-23, 19.36, 18.33, 1.03, 
2017-10-24, 19.28, 18.33, 0.95, 
2017-10-25, 19.21, 18.33, 0.88, 
2017-10-26, 19.13, 18.33, 0.80, 
2017-10-27, 19.06, 18.33, 0.73, 
2017-10-30, 18.97, 18.32, 0.65, 
2017-10-31, 18.89, 18.31, 0.58, 
2017-11-01, 18.80, 18.30, 0.50, 
2017-11-03, 18.71, 18.28, 0.43, 
2017-11-06, 18.60, 18.25, 0.35, 
2017-11-07, 18.53, 18.24, 0.29, 
2017-11-08, 18.55, 18.25, 0.30, 
2017-11-09, 18.51, 18.25, 0.26, 
2017-11-10, 18.42, 18.23, 0.19, 
2017-11-13, 18.36, 18.22, 0.14, 
2017-11-14, 18.29, 18.20, 0.09, 
2017-11-16, 18.30, 18.20, 0.10, 
2017-11-17, 18.36, 18.22, 0.14, 
2017-11-21, 18.41, 18.24, 0.17, 
2017-11-22, 18.45, 18.26, 0.19, 
2017-11-23, 18.48, 18.28, 0.20, 
2017-11-24, 18.50, 18.29, 0.21, 
2017-11-27, 18.52, 18.30, 0.22, 
2017-11-28, 18.52, 18.31, 0.21, 
2017-11-29, 18.50, 18.31, 0.19, 
2017-11-30, 18.47, 18.31, 0.16, 
2017-12-01, 18.42, 18.30, 0.12, 
2017-12-04, 18.37, 18.29, 0.08, 
2017-12-05, 18.31, 18.27, 0.04, 
2017-12-06, 18.32, 18.27, 0.05, 
2017-12-07, 18.27, 18.25, 0.02, 
2017-12-08, 18.16, 18.21, -0.05, 
2017-12-11, 18.02, 18.15, -0.13, 
2017-12-12, 17.95, 18.12, -0.17, 
2017-12-13, 17.91, 18.10, -0.19, 
2017-12-14, 17.86, 18.08, -0.22, 
2017-12-15, 17.81, 18.06, -0.25, 
2017-12-18, 17.79, 18.05, -0.26, 
2017-12-19, 17.76, 18.03, -0.27, 
2017-12-20, 17.73, 18.01, -0.28, 
2017-12-21, 17.73, 18.00, -0.27, 
2017-12-22, 17.73, 18.00, -0.27, 
2017-12-26, 17.73, 18.00, -0.27, 
2017-12-27, 17.77, 18.00, -0.23, 
2017-12-28, 17.82, 18.01, -0.19, 
2018-01-02, 17.86, 18.02, -0.16, 
2018-01-03, 17.91, 18.03, -0.12, 
2018-01-04, 17.98, 18.05, -0.07, 
2018-01-05, 18.04, 18.07, -0.03, 
2018-01-08, 18.03, 18.07, -0.04, 
2018-01-09, 18.03, 18.07, -0.04, 
2018-01-10, 18.06, 18.08, -0.02, 
2018-01-11, 18.04, 18.07, -0.03, 
2018-01-12, 17.95, 18.04, -0.09, 
2018-01-15, 17.86, 18.01, -0.15, 
2018-01-16, 17.76, 17.97, -0.21, 
2018-01-17, 17.72, 17.95, -0.23, 
2018-01-18, 17.68, 17.93, -0.25, 
2018-01-19, 17.62, 17.90, -0.28, 
2018-01-22, 17.56, 17.87, -0.31, 
2018-01-23, 17.46, 17.82, -0.36, 
2018-01-24, 17.38, 17.78, -0.40, 
2018-01-26, 17.29, 17.74, -0.45, 
2018-01-29, 17.18, 17.68, -0.50, 
2018-01-30, 17.09, 17.63, -0.54, 
2018-01-31, 17.02, 17.59, -0.57, 
2018-02-01, 16.97, 17.56, -0.59, 
2018-02-02, 16.91, 17.52, -0.61, 
2018-02-05, 16.81, 17.46, -0.65, 
2018-02-06, 16.71, 17.40, -0.69, 
2018-02-07, 16.61, 17.34, -0.73, 
2018-02-08, 16.47, 17.26, -0.79, 
2018-02-09, 16.35, 17.19, -0.84, 
2018-02-14, 16.30, 17.14, -0.84, 
2018-02-15, 16.28, 17.10, -0.82, 
2018-02-16, 16.24, 17.06, -0.82, 
2018-02-19, 16.20, 17.02, -0.82, 
2018-02-20, 16.21, 17.00, -0.79, 
2018-02-21, 16.24, 16.99, -0.75, 
2018-02-22, 16.24, 16.97, -0.73, 
2018-02-23, 16.22, 16.94, -0.72, 
2018-02-26, 16.19, 16.90, -0.71, 
2018-02-27, 16.14, 16.86, -0.72, 
2018-02-28, 16.09, 16.82, -0.73, 
2018-03-01, 16.04, 16.78, -0.74, 
2018-03-02, 15.98, 16.73, -0.75, 
2018-03-05, 15.96, 16.70, -0.74, 
2018-03-06, 15.91, 16.66, -0.75, 
2018-03-07, 15.84, 16.61, -0.77, 
2018-03-08, 15.73, 16.54, -0.81, 
2018-03-09, 15.63, 16.47, -0.84, 
2018-03-12, 15.55, 16.41, -0.86, 
2018-03-13, 15.50, 16.36, -0.86, 
2018-03-14, 15.47, 16.32, -0.85, 
2018-03-15, 15.42, 16.27, -0.85, 
2018-03-16, 15.34, 16.21, -0.87, 
2018-03-19, 15.27, 16.15, -0.88, 
2018-03-20, 15.21, 16.10, -0.89, 
2018-03-21, 15.15, 16.05, -0.90, 
2018-03-22, 15.08, 15.99, -0.91, 
2018-03-23, 14.96, 15.91, -0.95, 
2018-03-26, 14.83, 15.83, -1.00, 
2018-03-27, 14.68, 15.74, -1.06, 
2018-03-28, 14.55, 15.65, -1.10, 
2018-03-29, 14.47, 15.58, -1.11, 
2018-04-02, 14.39, 15.51, -1.12, 
2018-04-03, 14.29, 15.43, -1.14, 
2018-04-04, 14.16, 15.34, -1.18, 
2018-04-05, 14.07, 15.27, -1.20, 
2018-04-06, 14.01, 15.21, -1.20, 
2018-04-09, 13.94, 15.14, -1.20, 
2018-04-10, 13.88, 15.08, -1.20, 
2018-04-11, 13.87, 15.04, -1.17, 
2018-04-12, 13.89, 15.01, -1.12, 
2018-04-13, 13.92, 14.99, -1.07, 
2018-04-16, 13.92, 14.96, -1.04, 
2018-04-17, 13.93, 14.93, -1.00, 
2018-04-18, 13.93, 14.90, -0.97, 
2018-04-19, 13.91, 14.86, -0.95, 
2018-04-20, 13.88, 14.82, -0.94, 
2018-04-23, 13.91, 14.80, -0.89, 
2018-04-24, 13.96, 14.79, -0.83, 
2018-04-25, 13.96, 14.77, -0.81, 
2018-04-26, 13.94, 14.74, -0.80, 
2018-04-27, 13.96, 14.73, -0.77, 
2018-04-30, 13.96, 14.71, -0.75, 
2018-05-02, 13.93, 14.68, -0.75, 
2018-05-03, 13.87, 14.63, -0.76, 
2018-05-04, 13.82, 14.59, -0.77, 
2018-05-07, 13.77, 14.55, -0.78, 
2018-05-08, 13.74, 14.51, -0.77, 
2018-05-09, 13.66, 14.46, -0.80, 
2018-05-10, 13.62, 14.42, -0.80, 
2018-05-11, 13.40, 14.31, -0.91, 
2018-05-14, 13.20, 14.20, -1.00, 
2018-05-15, 13.03, 14.10, -1.07, 
2018-05-16, 12.90, 14.02, -1.12, 
2018-05-17, 12.73, 13.92, -1.19, 
2018-05-18, 12.54, 13.81, -1.27, 
2018-05-21, 12.39, 13.71, -1.32, 
2018-05-22, 12.31, 13.63, -1.32, 
2018-05-23, 12.24, 13.56, -1.32, 
2018-05-24, 12.21, 13.50, -1.29, 
2018-05-25, 12.14, 13.43, -1.29, 
2018-05-28, 12.02, 13.34, -1.32, 
2018-05-29, 11.88, 13.24, -1.36, 
2018-05-30, 11.79, 13.16, -1.37, 
2018-06-01, 11.75, 13.10, -1.35, 
2018-06-04, 11.70, 13.04, -1.34, 
2018-06-05, 11.65, 12.97, -1.32, 
2018-06-06, 11.55, 12.89, -1.34, 
2018-06-07, 11.42, 12.80, -1.38, 
2018-06-08, 11.37, 12.73, -1.36, 
2018-06-11, 11.28, 12.65, -1.37, 
2018-06-12, 11.20, 12.57, -1.37, 
2018-06-13, 11.11, 12.49, -1.38, 
2018-06-14, 11.03, 12.41, -1.38, 
2018-06-15, 10.97, 12.34, -1.37, 
2018-06-18, 10.90, 12.27, -1.37, 
2018-06-19, 10.83, 12.20, -1.37, 
2018-06-20, 10.74, 12.12, -1.38, 
2018-06-21, 10.64, 12.04, -1.40, 
2018-06-22, 10.55, 11.96, -1.41, 
2018-06-25, 10.46, 11.88, -1.42, 
2018-06-26, 10.37, 11.80, -1.43, 
2018-06-27, 10.26, 11.71, -1.45, 
2018-06-28, 10.19, 11.63, -1.44, 
2018-06-29, 10.12, 11.55, -1.43, 
2018-07-02, 10.09, 11.49, -1.40, 
2018-07-03, 10.14, 11.47, -1.33, 
2018-07-04, 10.16, 11.44, -1.28, 
2018-07-05, 10.19, 11.41, -1.22, 
2018-07-06, 10.28, 11.41, -1.13, 
2018-07-10, 10.36, 11.41, -1.05, 
2018-07-11, 10.42, 11.40, -0.98, 
2018-07-12, 10.48, 11.40, -0.92, 
2018-07-13, 10.54, 11.40, -0.86, 
2018-07-16, 10.60, 11.40, -0.80, 
2018-07-17, 10.68, 11.40, -0.72, 
2018-07-18, 10.73, 11.40, -0.67, 
2018-07-19, 10.84, 11.42, -0.58, 
2018-07-20, 10.94, 11.43, -0.49, 
2018-07-23, 11.00, 11.43, -0.43, 
2018-07-24, 11.05, 11.43, -0.38, 
2018-07-25, 11.12, 11.44, -0.32, 
2018-07-26, 11.15, 11.44, -0.29, 
2018-07-27, 11.19, 11.44, -0.25, 
2018-07-30, 11.20, 11.44, -0.24, 
2018-07-31, 11.20, 11.44, -0.24, 
2018-08-01, 11.19, 11.43, -0.24, 
2018-08-02, 11.21, 11.43, -0.22, 
2018-08-03, 11.24, 11.43, -0.19, 
2018-08-06, 11.28, 11.43, -0.15, 
2018-08-07, 11.27, 11.42, -0.15, 
2018-08-08, 11.20, 11.39, -0.19, 
2018-08-09, 11.12, 11.35, -0.23, 
2018-08-10, 11.02, 11.31, -0.29, 
2018-08-13, 10.99, 11.29, -0.30, 
2018-08-14, 10.98, 11.28, -0.30, 
2018-08-15, 10.90, 11.24, -0.34, 
2018-08-16, 10.84, 11.21, -0.37, 
2018-08-17, 10.79, 11.18, -0.39, 
2018-08-20, 10.73, 11.14, -0.41, 
2018-08-21, 10.64, 11.10, -0.46, 
2018-08-22, 10.62, 11.08, -0.46, 
2018-08-23, 10.58, 11.05, -0.47, 
2018-08-24, 10.57, 11.03, -0.46, 
2018-08-27, 10.59, 11.03, -0.44, 
2018-08-28, 10.61, 11.03, -0.42, 
2018-08-29, 10.61, 11.02, -0.41, 
2018-08-30, 10.57, 10.99, -0.42, 
2018-08-31, 10.54, 10.97, -0.43, 
2018-09-03, 10.52, 10.95, -0.43, 
2018-09-04, 10.47, 10.92, -0.45, 
2018-09-05, 10.41, 10.89, -0.48, 
2018-09-06, 10.35, 10.85, -0.50, 
2018-09-10, 10.30, 10.82, -0.52, 
2018-09-11, 10.23, 10.78, -0.55, 
2018-09-12, 10.18, 10.74, -0.56, 
2018-09-13, 10.14, 10.71, -0.57, 
2018-09-14, 10.12, 10.68, -0.56, 
2018-09-17, 10.10, 10.66, -0.56, 
2018-09-18, 10.12, 10.65, -0.53, 
2018-09-19, 10.18, 10.65, -0.47, 
2018-09-20, 10.23, 10.65, -0.42, 
2018-09-21, 10.28, 10.65, -0.37, 
2018-09-24, 10.29, 10.65, -0.36, 
2018-09-25, 10.34, 10.65, -0.31, 
2018-09-26, 10.42, 10.67, -0.25, 
2018-09-27, 10.53, 10.70, -0.17, 
2018-09-28, 10.60, 10.72, -0.12, 
2018-10-01, 10.66, 10.74, -0.08, 
2018-10-02, 10.75, 10.77, -0.02, 
2018-10-03, 10.85, 10.81, 0.04, 
2018-10-04, 10.97, 10.86, 0.11, 
2018-10-05, 11.05, 10.89, 0.16, 
2018-10-08, 11.15, 10.93, 0.22, 
2018-10-09, 11.21, 10.96, 0.25, 
2018-10-10, 11.22, 10.97, 0.25, 
2018-10-11, 11.22, 10.97, 0.25, 
2018-10-15, 11.18, 10.97, 0.21, 
2018-10-16, 11.13, 10.96, 0.17, 
2018-10-17, 11.10, 10.96, 0.14, 
2018-10-18, 11.07, 10.95, 0.12, 
2018-10-19, 11.05, 10.95, 0.10, 
2018-10-22, 11.07, 10.96, 0.11, 
2018-10-23, 11.11, 10.98, 0.13, 
2018-10-24, 11.11, 10.98, 0.13, 
2018-10-25, 11.14, 10.99, 0.15, 
2018-10-26, 11.18, 11.01, 0.17, 
2018-10-29, 11.15, 11.01, 0.14, 
2018-10-30, 11.15, 11.01, 0.14, 
2018-10-31, 11.17, 11.02, 0.15, 
2018-11-01, 11.20, 11.03, 0.17, 
2018-11-05, 11.29, 11.07, 0.22, 
2018-11-06, 11.31, 11.08, 0.23, 
2018-11-07, 11.32, 11.09, 0.23, 
2018-11-08, 11.28, 11.09, 0.19, 
2018-11-09, 11.20, 11.07, 0.13, 
2018-11-12, 11.15, 11.06, 0.09, 
2018-11-13, 11.08, 11.04, 0.04, 
2018-11-14, 11.07, 11.04, 0.03, 
